playerID,yearID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,awardID,set
ortizjo06,2023,AL,2B,7,6,135,7,9,0,3,false,test
barlosc01,2019,AL,P,61,0,211,1,6,0,0,false,train
carlesh01,2018,NL,P,53,0,189,3,5,1,1,false,train
petitgr01,2014,AL,3B,12,9,231,9,16,0,2,false,train
brujavi01,2023,AL,SS,8,4,141,5,6,3,1,false,test
lutzza01,2013,NL,1B,1,0,6,1,0,0,0,false,train
musgrjo01,2022,NL,P,30,30,543,19,17,1,2,false,train
smithca03,2020,NL,P,5,4,42,0,0,0,0,false,train
kimha01,2023,NL,2B,106,98,2570,166,269,4,57,false,test
castrwi01,2023,AL,OF,103,64,1730,128,3,2,1,false,test
guzmaro01,2022,AL,1B,3,1,48,16,1,0,1,false,train
stammcr01,2017,NL,P,60,0,241,2,15,1,1,false,train
quantca01,2022,AL,P,32,32,559,11,16,2,0,false,train
turneju01,2016,NL,1B,1,0,3,1,0,0,0,false,train
hollade01,2020,NL,P,12,5,122,2,3,2,0,false,train
tovarez01,2022,NL,SS,9,9,234,14,20,1,2,false,train
stulter01,2015,NL,P,9,8,143,3,3,0,0,false,train
ollerad01,2022,AL,P,19,14,223,4,5,2,0,false,train
ramosaj01,2017,NL,P,61,0,176,3,5,1,0,false,train
gentrcr01,2016,AL,OF,13,10,279,28,1,1,0,false,train
oflaher01,2014,AL,P,21,0,60,0,1,0,0,false,train
cokeph01,2015,NL,P,16,0,30,2,3,1,0,false,train
allengr01,2020,NL,OF,1,1,27,2,0,0,0,false,train
marchra01,2020,NL,C,3,3,69,25,1,1,0,false,train
couloda01,2017,AL,P,72,0,155,5,6,1,0,false,train
garcile02,2022,AL,2B,47,45,1186,72,105,3,21,false,train
napolmi01,2016,AL,1B,98,98,2578,831,52,13,64,false,train
mccanja02,2022,NL,1B,3,1,45,9,2,0,2,false,train
felicma01,2022,NL,C,2,2,42,12,2,0,1,false,train
cainlo01,2019,NL,OF,143,134,3532,306,5,2,1,false,train
alvared01,2022,NL,3B,5,2,69,2,5,0,2,false,train
greensh02,2017,AL,P,71,0,203,1,4,2,1,false,train
odorija01,2021,AL,P,24,23,314,7,15,1,1,false,train
hechaad01,2014,NL,SS,146,146,3884,200,438,14,87,false,train
haggesa01,2022,AL,2B,4,1,36,3,4,0,1,false,train
litteza01,2023,AL,P,28,14,270,14,3,1,1,false,test
mastrmi01,2023,NL,OF,7,5,138,5,0,0,0,false,test
pridija01,2013,AL,OF,4,3,81,2,1,2,0,false,train
sandlni01,2022,AL,P,46,0,132,2,6,1,2,false,train
freemmi01,2019,AL,P,1,0,6,0,1,0,0,false,train
garcile02,2013,AL,OF,6,4,114,9,0,0,0,false,train
kellydo01,2015,NL,3B,1,1,7,0,2,0,0,false,train
kellymi03,2023,AL,P,14,0,50,0,2,0,0,false,test
machadi01,2016,AL,2B,2,0,6,0,0,0,0,false,train
iglesjo01,2016,AL,SS,136,131,3489,180,389,5,92,false,train
fontano01,2018,AL,3B,2,0,15,1,1,0,0,false,train
marteke01,2015,AL,SS,51,49,1321,64,150,9,31,false,train
sanchaa01,2014,AL,P,24,0,99,0,11,1,0,false,train
markani01,2019,NL,OF,111,107,2835,191,5,1,1,false,train
colonba01,2016,NL,P,34,33,575,12,40,3,5,false,train
nelsoni01,2021,AL,P,11,2,43,0,1,0,0,false,train
constjo01,2013,NL,OF,10,5,156,11,0,0,0,false,train
rominan01,2016,AL,2B,12,7,192,16,16,0,6,false,train
desclan01,2021,NL,P,31,31,503,8,16,0,1,false,train
buehlwa01,2018,NL,P,24,23,412,0,16,1,0,false,train
hudsoda02,2018,NL,P,26,0,82,3,6,1,0,false,train
bellhe01,2013,NL,P,69,0,197,8,7,1,1,false,train
finneky01,2021,NL,P,68,0,198,5,6,0,0,false,train
jimenjo02,2020,AL,P,25,0,68,0,1,0,0,false,train
wilsoty01,2016,AL,P,24,13,282,5,10,3,1,false,train
beeksja01,2018,AL,P,14,1,152,2,6,0,2,false,train
cabreas01,2020,NL,1B,25,23,596,171,10,1,19,false,train
cozarza01,2019,AL,2B,1,1,20,1,0,0,0,false,train
vaughan01,2021,AL,3B,2,1,30,0,1,0,0,false,train
plaweke01,2021,AL,P,1,0,3,0,0,0,0,false,train
sierrma01,2019,NL,OF,14,10,262,23,2,0,1,false,train
wisede01,2013,AL,OF,26,15,447,51,0,1,0,false,train
pearcst01,2016,AL,3B,2,1,38,1,1,0,0,false,train
almonab01,2014,AL,OF,26,25,671,58,2,5,0,false,train
ramoshe01,2023,NL,OF,13,12,300,25,1,0,0,false,test
morrilo01,2015,AL,OF,4,2,63,5,0,0,0,false,train
ruary01,2018,AL,OF,45,34,926,69,2,0,0,false,train
suarejo01,2021,AL,P,23,14,295,6,5,1,0,false,train
rutlejo01,2015,AL,2B,30,18,526,33,53,3,14,false,train
uriasra01,2020,AL,SS,5,4,105,6,11,3,6,false,train
luplojo01,2021,AL,P,1,0,3,0,0,0,0,false,train
william01,2023,NL,P,18,0,73,3,5,0,1,false,test
plaweke01,2021,AL,C,53,40,1010,382,12,2,1,false,train
millebr02,2016,AL,OF,1,1,18,0,0,1,0,false,train
brignre01,2013,NL,3B,8,4,128,4,10,2,1,false,train
beckhgo01,2019,AL,SS,18,16,454,23,46,3,10,false,train
deverra01,2023,AL,SS,1,0,3,0,0,0,0,false,test
ohlmami01,2017,AL,C,6,3,104,29,2,2,0,false,train
richaga01,2021,AL,P,40,22,410,7,11,2,2,false,train
weemsjo01,2021,NL,P,2,0,4,0,0,0,0,false,train
martivi01,2013,AL,1B,11,11,291,85,14,0,3,false,train
gamboed01,2016,AL,P,7,0,40,0,6,0,0,false,train
noesihe01,2015,AL,P,10,5,98,0,4,0,1,false,train
hansoal01,2017,AL,2B,13,11,311,13,37,0,7,false,train
wilsowe01,2023,NL,1B,1,1,18,5,0,0,0,false,test
rodonca01,2023,AL,P,14,14,193,0,2,0,0,false,test
beresja01,2016,AL,2B,1,0,3,0,1,0,0,false,train
buxtoby01,2021,AL,OF,60,59,1529,179,0,1,0,false,train
jonesga02,2014,NL,1B,129,122,3241,990,107,13,103,false,train
forsylo01,2015,AL,1B,26,15,415,120,6,2,10,false,train
adamsch01,2019,AL,P,13,0,76,0,2,0,0,false,train
jimenub01,2014,AL,P,25,22,376,11,9,0,3,false,train
garrest01,2022,NL,OF,13,13,294,15,0,0,0,false,train
godoyjo01,2022,NL,C,8,6,145,43,2,0,0,false,train
goldspa01,2022,NL,1B,128,127,3311,1071,91,1,118,false,train
magilma01,2013,NL,P,6,6,83,0,3,0,0,false,train
perezhe01,2018,NL,P,3,0,10,1,0,0,0,false,train
avilemi01,2016,AL,OF,39,28,781,40,2,1,0,false,train
ramiral03,2013,AL,SS,158,157,4202,236,433,22,100,false,train
paredis01,2023,AL,2B,14,11,291,11,21,0,3,false,test
wendljo01,2021,AL,2B,16,13,350,16,28,0,3,false,train
gattiev01,2015,AL,OF,11,11,213,5,0,1,0,false,train
rosalad01,2015,AL,OF,1,1,24,4,0,0,0,false,train
tollesh01,2014,AL,P,64,0,215,5,6,0,0,false,train
bogaexa01,2013,AL,3B,9,6,172,9,9,0,1,false,train
campulu01,2021,NL,C,9,9,225,85,1,0,0,false,train
allenco01,2015,AL,P,70,0,208,2,4,0,0,false,train
ucetaed01,2023,NL,P,1,0,9,0,0,0,0,false,test
rowlech01,2017,AL,P,6,3,56,0,1,0,0,false,train
mayzati01,2018,AL,P,37,0,107,1,5,0,0,false,train
hermomi01,2019,AL,OF,18,12,345,32,0,0,0,false,train
vavrate01,2023,AL,3B,2,0,21,0,1,0,0,false,test
duensbr01,2016,AL,P,14,0,40,1,2,0,0,false,train
lemahdj01,2021,AL,1B,55,33,963,286,13,1,21,false,train
kempto01,2016,AL,2B,5,1,54,2,5,1,1,false,train
hopkitj01,2023,NL,OF,15,8,261,22,0,3,0,false,test
doziehu01,2022,AL,OF,40,34,868,59,0,0,0,false,train
garcile02,2019,AL,3B,1,1,21,1,1,0,0,false,train
harriwi02,2014,NL,P,29,0,87,0,2,0,0,false,train
juradar01,2018,AL,P,12,8,164,3,8,0,0,false,train
kenneia01,2017,AL,P,30,30,462,5,8,3,0,false,train
mccarbr01,2015,NL,P,4,4,69,1,3,0,1,false,train
owingch01,2023,NL,P,1,0,3,0,0,0,0,false,test
dickeco01,2015,NL,OF,55,55,1299,88,1,0,0,false,train
mejiaje02,2021,AL,P,17,11,157,3,6,0,0,false,train
garciro02,2021,AL,3B,15,10,306,5,20,1,1,false,train
tejedan01,2021,AL,3B,5,5,129,4,6,0,2,false,train
drewst01,2013,AL,SS,124,122,3280,176,332,8,82,false,train
martico01,2015,NL,P,21,0,65,1,1,0,0,false,train
plaweke01,2019,AL,1B,1,0,6,1,1,0,0,false,train
pressry01,2023,AL,P,65,0,196,4,7,1,0,false,test
eatonad02,2021,AL,P,1,0,3,0,0,0,0,false,train
castrja01,2022,AL,C,30,22,603,200,10,3,2,false,train
kivlepa01,2021,NL,OF,2,2,36,3,0,0,0,false,train
hearnta01,2019,AL,P,1,1,1,0,0,0,0,false,train
edwarjo02,2015,AL,P,11,0,18,1,0,0,0,false,train
smithjo07,2015,NL,P,9,7,98,1,1,1,0,false,train
lowena01,2020,AL,1B,15,15,369,110,6,0,8,false,train
mayfija01,2022,AL,3B,8,6,162,1,14,0,0,false,train
jimenel02,2022,AL,OF,30,30,695,49,0,0,0,false,train
werthja01,2013,NL,OF,126,126,3216,235,7,2,1,false,train
difowi01,2017,NL,3B,6,6,155,0,8,0,2,false,train
newmake01,2018,NL,2B,8,5,132,11,9,1,3,false,train
huffda01,2016,AL,P,2,2,16,0,1,1,0,false,train
greensh02,2023,NL,P,2,0,9,0,1,0,0,false,test
rosalad01,2013,AL,3B,4,1,36,1,2,0,0,false,train
kuhlch01,2020,NL,P,11,9,139,6,5,0,1,false,train
naughpa01,2023,NL,P,4,0,15,0,0,0,0,false,test
harrijo05,2020,NL,2B,12,8,210,10,18,0,4,false,train
roachdo01,2014,NL,P,16,1,91,2,6,0,1,false,train
kikucyu01,2022,AL,P,32,20,302,4,11,1,1,false,train
parrian01,2014,AL,2B,4,3,94,7,11,0,7,false,train
sogarer01,2017,NL,3B,7,2,86,2,4,1,0,false,train
webbty01,2018,NL,P,22,0,61,5,2,0,1,false,train
ackledu01,2013,AL,2B,53,49,1322,81,150,0,30,false,train
walketa01,2019,NL,P,1,1,3,0,0,0,0,false,train
mahlety01,2022,NL,P,19,19,313,9,7,2,1,false,train
ellisdr01,2022,AL,3B,1,1,24,2,2,0,1,false,train
rodnefe01,2014,AL,P,69,0,199,3,6,1,0,false,train
stammcr01,2014,NL,P,49,0,218,3,6,1,2,false,train
wardth01,2023,NL,P,26,0,106,4,4,0,1,false,test
turneju01,2015,NL,SS,1,1,18,2,2,1,1,false,train
kineris01,2023,AL,2B,1,0,3,1,0,0,0,false,test
profaju01,2023,NL,1B,5,4,93,31,1,0,1,false,test
drurybr01,2018,AL,3B,15,13,345,7,21,4,6,false,train
rivaswe01,2021,NL,C,24,20,506,152,9,0,1,false,train
urenari01,2019,AL,P,1,0,3,0,1,0,0,false,train
roarkta01,2019,NL,P,21,21,331,10,8,2,1,false,train
brownse01,2021,AL,1B,6,3,91,27,2,1,4,false,train
cruzne02,2016,AL,OF,48,48,1202,76,2,1,1,false,train
claudal01,2017,AL,P,70,1,248,2,14,0,3,false,train
gonzase01,2015,NL,P,7,7,92,3,2,0,0,false,train
palacje01,2022,AL,3B,1,0,3,0,0,0,0,false,train
penafe01,2019,AL,P,22,7,289,5,6,3,0,false,train
wachami01,2014,NL,P,19,19,321,12,13,0,1,false,train
snodgsc01,2014,AL,P,4,0,7,0,0,0,0,false,train
garcile02,2021,AL,3B,11,8,222,6,14,1,2,false,train
camarjo01,2021,NL,3B,1,0,6,0,0,0,0,false,train
sardilu01,2017,NL,2B,7,1,69,7,6,0,1,false,train
quinnro01,2016,NL,OF,15,14,375,33,1,1,0,false,train
omallsh01,2016,AL,2B,12,3,143,8,13,1,2,false,train
thompma02,2021,NL,P,31,0,74,0,1,2,0,false,train
edmanto01,2023,NL,2B,51,40,1121,94,122,3,34,false,test
fletcda02,2023,AL,2B,14,10,300,18,23,1,8,false,test
perezhe01,2017,NL,OF,88,60,1790,113,5,3,0,false,train
riosal01,2013,AL,OF,155,155,4098,327,9,3,1,false,train
farmeky01,2020,NL,SS,15,10,257,11,21,0,7,false,train
frankni01,2017,NL,OF,17,13,295,15,3,1,1,false,train
alexasc01,2020,NL,P,13,0,37,0,3,0,0,false,train
buterdr01,2020,NL,P,1,0,5,0,2,0,0,false,train
descada01,2016,NL,3B,4,2,54,3,0,0,0,false,train
adriaeh01,2016,NL,SS,13,6,205,8,24,2,2,false,train
ramirjc01,2019,AL,P,5,0,24,1,1,0,0,false,train
frazito01,2013,NL,OF,2,1,18,0,0,0,0,false,train
slanida01,2017,NL,P,1,0,3,0,0,0,0,false,train
kingjo01,2023,AL,P,15,0,56,3,2,0,0,false,test
solerjo01,2020,AL,OF,8,8,183,12,0,0,0,false,train
eovalna01,2014,NL,P,33,33,599,21,31,1,2,false,train
reyesjo03,2016,NL,P,1,0,6,0,0,0,0,false,train
dominch01,2015,NL,1B,2,1,30,8,0,0,0,false,train
tolesan01,2017,NL,OF,28,19,571,42,0,1,0,false,train
barrema03,2021,AL,P,3,0,8,0,0,0,0,false,train
tuiasma01,2013,AL,3B,1,0,6,0,1,0,0,false,train
heuerco01,2020,AL,P,21,0,71,3,1,0,0,false,train
myerswi01,2019,NL,1B,7,5,129,41,1,0,3,false,train
tolesan01,2018,NL,OF,10,5,165,12,0,0,0,false,train
colege01,2023,AL,P,33,33,627,10,19,2,0,false,test
alvarpe01,2013,NL,3B,150,148,3985,72,359,27,27,false,train
sosaed01,2022,NL,SS,42,32,848,48,85,4,18,false,train
parrian01,2015,AL,3B,6,0,30,0,1,0,1,false,train
chiriro01,2019,AL,C,112,106,2898,1078,51,6,5,false,train
cloydty01,2013,NL,P,13,11,181,5,10,0,0,false,train
carpema01,2015,NL,1B,3,1,31,13,1,0,2,false,train
redmoto01,2015,AL,P,7,1,48,0,0,0,0,false,train
shuckja01,2016,AL,P,1,0,3,0,0,0,0,false,train
rusinch01,2016,NL,P,29,7,253,6,16,1,1,false,train
sanmare01,2023,NL,P,14,0,42,1,0,0,0,false,test
reedco01,2018,NL,P,17,7,129,5,5,0,1,false,train
wilsoal01,2014,AL,P,18,0,85,3,3,0,0,false,train
greengr01,2016,NL,2B,15,11,297,17,24,2,6,false,train
treinbl01,2016,NL,P,73,0,201,2,13,1,1,false,train
kinlety01,2023,NL,P,18,0,49,2,1,0,0,false,test
martimi02,2017,AL,P,1,0,3,0,0,0,0,false,train
davisjd01,2021,NL,3B,50,48,1148,36,60,4,6,false,train
soriara01,2013,NL,P,68,0,200,3,6,0,0,false,train
sotoge01,2015,AL,C,73,53,1462,398,24,5,1,false,train
parkho01,2022,NL,2B,11,8,183,16,21,1,5,false,train
wietema01,2015,AL,C,55,55,1456,423,23,5,3,false,train
lopezyo01,2018,NL,P,10,0,27,1,1,0,0,false,train
tabatjo01,2013,NL,OF,89,73,1846,106,0,0,0,false,train
thaisma01,2023,AL,1B,3,2,48,18,0,0,1,false,test
perezma02,2016,AL,P,33,33,596,9,25,1,3,false,train
webblo01,2021,NL,P,27,26,445,14,23,0,2,false,train
woodbl01,2016,NL,P,70,0,230,1,6,0,1,false,train
sardilu01,2015,NL,3B,3,3,72,1,4,1,1,false,train
mckinbi01,2018,AL,1B,1,0,3,1,0,0,0,false,train
hernaen02,2017,NL,2B,9,2,90,7,9,1,2,false,train
flahery01,2013,AL,SS,9,3,99,4,8,0,3,false,train
hernayo02,2021,AL,2B,9,8,219,16,25,1,10,false,train
mathije01,2021,NL,C,3,3,78,23,1,0,0,false,train
vosleja01,2021,NL,1B,3,1,39,13,1,0,1,false,train
anderta01,2018,NL,P,6,0,34,1,3,0,0,false,train
westbja01,2013,NL,P,21,19,350,11,24,0,2,false,train
stievjo01,2021,AL,P,1,0,0,0,0,0,0,false,train
weeksje01,2014,AL,SS,3,2,78,3,8,0,2,false,train
vazquch01,2019,AL,C,119,103,2754,994,71,1,6,false,train
rufda01,2014,NL,OF,15,13,313,20,0,0,0,false,train
murphjr01,2020,NL,C,23,19,479,159,11,2,3,false,train
manaese01,2017,AL,P,29,29,476,5,14,1,0,false,train
varlagu01,2023,NL,P,16,0,61,0,3,1,1,false,test
murphjr01,2014,AL,C,30,21,603,169,10,1,1,false,train
bertijo01,2021,NL,3B,46,41,1008,22,79,8,5,false,train
iglesjo01,2013,AL,3B,37,36,927,20,65,3,6,false,train
sosale01,2023,AL,3B,10,5,153,4,10,1,4,false,test
freesda01,2019,NL,1B,50,37,883,287,13,2,18,false,train
freemmi01,2019,AL,2B,33,26,743,31,75,2,13,false,train
sabatcc01,2014,AL,P,8,8,138,1,5,0,0,false,train
broxtke01,2015,NL,OF,2,0,7,0,0,0,0,false,train
gurkaja01,2015,NL,P,9,0,23,0,1,0,0,false,train
hollade01,2018,NL,P,36,30,514,9,15,2,0,false,train
grichra01,2023,AL,OF,54,50,1352,101,6,2,2,false,test
sardilu01,2016,AL,2B,3,1,30,2,3,0,0,false,train
mooread01,2015,AL,C,1,1,27,4,0,0,0,false,train
cingrto01,2013,NL,P,23,18,314,9,13,0,1,false,train
medinlu02,2023,AL,P,23,17,329,7,14,1,3,false,test
lopezni01,2023,AL,SS,5,4,102,9,11,0,4,false,test
phamth01,2019,AL,OF,123,123,3280,158,8,0,0,false,train
valenda01,2018,AL,P,1,0,1,0,0,0,0,false,train
youngch04,2014,AL,OF,19,17,479,35,1,1,0,false,train
heathni01,2020,AL,OF,7,4,105,7,0,0,0,false,train
jonesga02,2013,NL,1B,83,80,1854,671,52,6,73,false,train
perezhe01,2017,NL,2B,17,16,348,24,32,0,10,false,train
myerswi01,2021,NL,OF,128,117,3064,194,2,0,1,false,train
farmeky01,2021,NL,3B,10,8,197,4,9,1,1,false,train
pireljo01,2018,NL,1B,9,1,78,22,2,0,0,false,train
burgeja01,2023,AL,3B,53,51,1329,33,73,3,13,false,test
wilsojo03,2014,AL,3B,4,3,90,0,11,1,4,false,train
mejiaer01,2020,AL,OF,2,0,18,1,0,0,0,false,train
ethiean01,2015,NL,OF,127,106,2759,177,6,4,2,false,train
palacje01,2022,AL,2B,12,6,191,7,12,3,2,false,train
hanifbr01,2023,AL,P,3,0,15,0,0,0,0,false,test
garciyi01,2019,NL,P,64,0,187,1,2,1,0,false,train
goldspa01,2018,NL,1B,155,154,4097,1323,110,6,131,false,train
lopesti01,2020,AL,P,1,0,3,0,0,0,0,false,train
hedgeau01,2023,NL,C,65,61,1521,522,8,7,4,false,test
seageco01,2021,NL,SS,92,90,2409,104,202,8,22,false,train
thornma01,2014,NL,P,18,0,34,2,1,0,0,false,train
mcmahry01,2022,NL,1B,1,0,3,2,0,0,0,false,train
garciro03,2021,AL,P,2,0,11,0,0,0,0,false,train
phamth01,2015,NL,OF,44,35,985,63,2,0,1,false,train
tapiado01,2022,AL,P,11,0,51,0,3,0,1,false,train
syndeno01,2023,NL,P,12,12,166,7,5,0,1,false,test
vargail01,2018,NL,2B,2,1,30,3,4,0,1,false,train
rzepcma01,2016,AL,P,56,0,108,4,2,2,0,false,train
cishest01,2013,NL,P,69,0,209,9,6,1,0,false,train
perezhe01,2013,AL,3B,2,0,4,0,1,0,0,false,train
refsnro01,2018,AL,OF,26,24,588,35,3,0,0,false,train
phillbr02,2021,AL,OF,108,74,2140,213,3,4,1,false,train
petrija01,2013,AL,P,16,0,58,0,4,0,0,false,train
tollest01,2014,AL,3B,43,11,432,11,28,0,1,false,train
clippty01,2013,NL,P,72,0,213,3,5,0,2,false,train
flories01,2020,AL,OF,1,1,21,1,0,0,0,false,train
gourryu01,2023,NL,1B,93,71,2014,569,32,2,64,false,test
greenco01,2021,NL,P,2,0,6,0,0,0,0,false,train
arraelu01,2022,AL,2B,41,31,833,44,75,1,17,false,train
gomesya01,2013,AL,1B,1,0,9,6,0,0,0,false,train
waterdr01,2022,AL,OF,31,28,759,63,2,0,0,false,train
wisdopa01,2022,NL,1B,18,12,346,95,7,0,6,false,train
ramirno01,2022,NL,P,55,0,150,3,4,0,1,false,train
gilbelo01,2021,AL,P,24,24,358,5,9,0,0,false,train
arciaor01,2017,NL,SS,152,137,3721,253,415,20,103,false,train
crichst01,2021,NL,P,31,0,70,2,3,0,2,false,train
sanomi01,2021,AL,1B,118,114,2988,878,43,13,94,false,train
castrda01,2015,NL,2B,12,12,297,23,39,0,13,false,train
marrede01,2021,NL,3B,3,2,58,1,3,0,0,false,train
thomptr01,2016,NL,OF,71,61,1668,96,2,2,0,false,train
lucased01,2014,NL,OF,7,3,87,7,0,1,0,false,train
baderha01,2021,NL,OF,103,101,2660,289,4,3,1,false,train
skaggty01,2016,AL,P,10,10,149,0,7,0,1,false,train
navada01,2013,AL,OF,120,108,2913,181,5,3,0,false,train
freemfr01,2015,NL,1B,117,110,2874,893,63,4,103,false,train
holadbr01,2021,NL,P,1,0,3,0,0,0,0,false,train
mckenmi01,2014,NL,C,50,45,1218,312,24,6,1,false,train
gordode01,2022,NL,OF,7,4,96,6,1,1,0,false,train
haderjo01,2017,NL,P,35,0,143,2,3,0,1,false,train
harrijo05,2021,AL,2B,32,30,741,37,54,0,12,false,train
wilsojo03,2014,AL,2B,19,16,398,24,55,0,11,false,train
lowebr01,2020,AL,2B,44,35,971,54,68,2,21,false,train
tulowtr01,2019,AL,SS,4,4,90,3,7,0,0,false,train
teherju01,2023,NL,P,14,11,215,6,16,0,1,false,test
ogradbr01,2019,NL,1B,2,1,27,8,1,0,0,false,train
wojcias01,2017,NL,P,25,8,187,6,2,1,0,false,train
abbotco01,2023,NL,P,22,0,118,0,1,0,1,false,test
kontoge01,2013,NL,P,52,0,166,4,7,0,0,false,train
sanchaa01,2016,AL,P,30,30,576,16,32,2,1,false,train
hendeji01,2014,NL,P,14,0,34,1,3,0,1,false,train
hellije01,2015,NL,P,27,27,438,11,19,2,0,false,train
bernido01,2014,AL,2B,2,1,30,2,3,0,1,false,train
rufda01,2015,NL,1B,66,43,1266,416,27,3,47,false,train
hiurake01,2022,NL,1B,33,30,738,202,12,3,22,false,train
carpema01,2023,NL,1B,13,10,243,68,3,0,10,false,test
baronst01,2015,AL,C,4,4,87,34,1,0,0,false,train
triggan01,2017,AL,P,12,12,196,2,4,1,0,false,train
duvalad01,2022,NL,OF,86,80,2128,174,3,2,2,false,train
adamja01,2022,AL,P,67,0,190,1,2,0,0,false,train
kirbyge01,2023,AL,P,31,31,572,18,12,0,1,false,test
oflaher01,2015,NL,P,16,0,26,0,1,0,0,false,train
shrevch01,2023,AL,P,47,0,124,2,2,0,0,false,test
bastaan01,2017,NL,P,9,0,27,0,0,0,0,false,train
suzukku01,2016,AL,C,99,92,2391,679,28,5,2,false,train
reedaj01,2016,AL,1B,35,27,696,214,13,2,20,false,train
kratzer01,2016,NL,1B,1,0,1,1,0,0,0,false,train
astudwi01,2021,AL,1B,27,22,602,179,8,0,19,false,train
austity01,2016,AL,OF,5,2,45,4,0,0,0,false,train
turnetr01,2016,NL,2B,30,25,702,52,71,1,19,false,train
schimry01,2018,AL,2B,1,0,3,0,0,0,0,false,train
yacabji01,2022,NL,P,9,0,28,1,0,0,1,false,train
lambja01,2019,NL,3B,36,34,786,15,50,1,2,false,train
ramoswi01,2021,AL,C,34,31,793,237,11,0,2,false,train
milneho01,2017,NL,P,37,0,94,3,8,0,1,false,train
wardta01,2018,AL,3B,40,39,979,15,62,5,3,false,train
dietrde01,2017,NL,1B,10,4,147,40,1,0,3,false,train
murphda08,2017,NL,2B,139,136,3588,218,353,9,86,false,train
barrefr02,2020,AL,OF,1,1,21,3,0,0,0,false,train
fieldth01,2015,AL,2B,14,12,312,23,41,3,4,false,train
stashco01,2019,AL,P,18,1,75,0,2,0,1,false,train
callaal01,2014,AL,3B,19,16,417,8,33,2,4,false,train
hestoch01,2015,NL,P,31,31,533,12,24,4,3,false,train
nunezed02,2019,AL,3B,8,6,180,5,7,1,0,false,train
balfogr01,2015,AL,P,6,0,13,0,0,0,0,false,train
stephro01,2021,NL,P,49,0,138,2,3,1,0,false,train
cabremi01,2023,AL,1B,1,0,1,1,0,0,0,false,test
tollesh01,2016,AL,P,37,0,109,5,7,0,0,false,train
reddijo01,2021,NL,P,1,0,2,0,0,0,0,false,train
grovemi01,2022,NL,P,7,6,88,1,4,0,0,false,train
rosalad01,2017,NL,3B,11,10,222,7,16,1,2,false,train
melenmj01,2023,AL,OF,130,123,3128,244,11,8,1,false,test
cowarka01,2016,AL,2B,15,13,276,21,29,2,8,false,train
clevimi01,2018,AL,P,32,32,600,7,27,2,1,false,train
taylomi02,2019,NL,OF,31,19,568,32,2,1,1,false,train
martini02,2019,NL,OF,23,21,510,42,1,0,1,false,train
vanmejo01,2022,NL,C,1,0,3,1,0,0,0,false,train
burriem01,2015,NL,2B,1,0,3,0,1,0,0,false,train
perezhe01,2017,NL,1B,2,0,9,1,1,0,0,false,train
ramsela01,2023,AL,P,21,0,60,2,2,0,1,false,test
centeju01,2019,AL,C,5,3,102,25,5,0,1,false,train
goinsry01,2013,AL,2B,32,29,787,53,94,1,27,false,train
escobed01,2014,AL,SS,98,86,2315,130,224,5,49,false,train
thompza01,2021,NL,P,26,14,225,2,10,1,2,false,train
duggero01,2019,NL,P,7,7,103,1,2,0,0,false,train
loupaa01,2018,AL,P,50,0,107,1,6,1,1,false,train
nixja01,2013,AL,2B,4,0,26,3,6,0,3,false,train
harvehu01,2022,NL,P,38,0,118,2,2,0,0,false,train
mitchbr01,2017,AL,P,20,1,98,1,5,3,0,false,train
reynobr01,2022,NL,OF,128,126,3219,282,2,2,1,false,train
estrama01,2018,AL,P,28,28,431,2,12,0,0,false,train
aumonph01,2015,NL,P,1,1,12,0,0,0,0,false,train
loneyja01,2016,NL,1B,97,88,2352,664,62,8,72,false,train
gregelu01,2015,AL,P,64,0,183,3,17,0,3,false,train
mccarjo04,2020,NL,OF,4,3,72,3,0,0,0,false,train
willitr01,2016,NL,P,7,1,38,2,0,0,0,false,train
romeren01,2018,AL,P,4,0,12,1,0,0,0,false,train
beltbr01,2016,NL,1B,151,148,3991,1284,94,8,110,false,train
urenari01,2018,AL,2B,13,11,309,13,21,0,2,false,train
dickeco01,2021,NL,OF,53,52,1275,83,2,1,1,false,train
peterja01,2021,NL,1B,26,7,307,79,4,3,9,false,train
rendato01,2016,NL,OF,8,7,156,15,0,0,0,false,train
faluir01,2014,NL,SS,2,1,30,1,3,1,0,false,train
roberbr01,2013,AL,2B,60,60,1621,110,190,1,43,false,train
kawasmu01,2016,NL,3B,1,0,3,0,0,0,0,false,train
castrmi01,2022,AL,P,34,0,87,0,3,0,0,false,train
ramosed02,2017,NL,P,59,0,173,1,4,2,0,false,train
abreujo02,2015,AL,1B,115,115,3051,952,60,11,100,false,train
thielca01,2021,AL,P,59,0,192,3,4,0,0,false,train
baileho02,2020,AL,P,2,2,24,0,1,0,0,false,train
jungmta01,2017,NL,P,1,0,2,0,0,0,0,false,train
watsoto01,2021,AL,P,36,0,99,3,5,2,1,false,train
barneau01,2017,NL,C,55,49,1315,497,16,3,4,false,train
axforjo01,2014,AL,P,49,0,131,0,4,0,0,false,train
flahery01,2014,AL,3B,43,27,766,13,60,5,7,false,train
gillaco01,2017,NL,3B,20,12,389,11,20,0,3,false,train
verhadr01,2015,AL,P,20,0,79,2,4,0,0,false,train
grayjo03,2021,NL,P,14,13,212,3,6,0,2,false,train
dolisra01,2020,AL,P,24,0,72,0,2,2,0,false,train
jankotr01,2023,AL,OF,108,63,1866,135,0,0,0,false,test
